gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1841305351	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/12017893	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.59545	-73.903931	10.0						2018-04-28T18:52:00Z	28	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	12017893			2018-05-01T23:45:28Z	CC_BY_NC_4_0	Priyantha Wijesinghe	Priyantha Wijesinghe			2020-03-16T20:25:03.428Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1841290500	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11956240	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Maryland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.043311	-76.968903	5.0						2018-04-30T14:19:00Z	30	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	11956240			2018-05-01T02:20:08Z	CC_BY_4_0	Michael Ellis	Michael Ellis			2020-03-16T20:26:20.389Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1841266744	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11839175	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.212265	-71.114376	22.0						2018-04-28T14:55:00Z	28	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	11839175			2018-04-30T03:14:10Z	CC_BY_NC_4_0	ceaustin	ceaustin			2020-03-16T20:25:59.964Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1841266346	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11837691	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Pennsylvania			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.727814	-76.073911	4.0						2018-04-29T16:25:15Z	29	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	11837691			2018-04-30T03:00:30Z	CC_BY_NC_4_0	choess	choess			2020-03-16T20:26:01.780Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1841253925	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11784444	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Vermont			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.50095	-73.165122	647.0						2018-04-13T15:48:00Z	13	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	11784444			2018-04-29T20:09:07Z	CC_BY_NC_4_0	Joshua Lincoln	Joshua Lincoln			2020-03-16T20:25:06.316Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1841253864	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11784445	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Vermont			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.50095	-73.165122	647.0						2018-04-13T15:52:00Z	13	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	11784445			2018-04-29T20:09:07Z	CC_BY_NC_4_0	Joshua Lincoln	Joshua Lincoln			2020-03-16T20:26:21.890Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1841245947	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11732430	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.496054	-71.480061	5.0						2018-04-29T07:04:26Z	29	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	11732430			2018-04-29T11:57:12Z	CC_BY_NC_4_0	pnorton	pnorton			2020-03-16T20:25:08.868Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1839276747	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7030706	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Maine			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.545586	-70.472968	362.0						2017-07-12T12:03:38Z	12	7	2017	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	7030706			2017-07-13T00:23:56Z	CC_BY_NC_4_0	Richard Joyce	Richard Joyce			2020-03-16T20:25:01.288Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1839238605	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11314803	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.514051	-71.47737	5.0						2018-04-22T07:29:21Z	22	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	11314803			2018-04-22T12:26:10Z	CC_BY_NC_4_0	pnorton	pnorton			2020-03-16T20:26:02.121Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1839210701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11199742	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.370644	-71.257964	6.0						2018-04-19T11:59:00Z	19	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	11199742			2018-04-27T19:46:26Z	CC_BY_NC_4_0	deckle	deckle			2020-03-16T20:25:07.318Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838416535	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1405748	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.656355	-74.65798							2015-04-18T11:07:45Z	18	4	2015	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	1405748			2015-04-19T16:21:57Z	CC_BY_NC_4_0	Kieran Hunt	Kieran Hunt			2020-03-16T20:26:12.278Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1838351176	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10987237	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.496767	-71.486108	10.0						2018-04-15T08:46:21Z	15	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10987237			2018-04-15T23:49:33Z	CC_BY_NC_4_0	pnorton	pnorton			2020-03-16T20:25:06.082Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838345084	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10968939	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.795239	-73.961468	25.0						2018-04-14T00:00:00Z	14	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10968939			2018-04-15T17:02:46Z	CC_BY_NC_4_0	Ansel Oommen	Ansel Oommen			2020-03-16T20:25:02.815Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1838331399	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10919308	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.310733	-74.006762	4.0						2018-04-14T16:44:37Z	14	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10919308			2018-04-14T21:51:34Z	CC_BY_NC_4_0	Joseph Raymond	Joseph Raymond			2020-03-16T20:25:06.627Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838329987	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10915370	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Ohio			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.04947	-81.85564	8.0						2018-04-14T14:24:14Z	14	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10915370			2018-04-14T19:18:52Z	CC_BY_NC_4_0	makyatrussell	makyatrussell			2020-03-16T20:25:08.297Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838329511	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10913808	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Connecticut			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.263498	-72.736896	21.0						2018-04-14T14:50:23Z	14	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10913808			2018-04-14T20:25:18Z	CC_BY_NC_4_0	Ray Simpson	Ray Simpson			2020-03-16T20:25:57.265Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838328157	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10909584	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.425379	-73.967152	5.0						2018-04-14T09:45:29Z	14	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10909584			2018-04-14T17:22:27Z	CC0_1_0	Charlie Hohn	Charlie Hohn			2020-03-16T20:25:08.383Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838325113	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10899611	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.425896	-74.001623	5.0						2018-04-14T09:24:05Z	14	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10899611			2018-04-14T13:24:44Z	CC_BY_NC_4_0	yoursashfully	yoursashfully			2020-03-16T20:26:22.364Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838307002	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10829329	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.514953	-74.503285	5.0						2018-04-12T18:44:56Z	12	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10829329			2018-04-12T22:45:36Z	CC_BY_NC_4_0	lidecicco	lidecicco			2020-03-16T20:26:18.282Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838305142	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10702154	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.703133	-73.8441	30.0						2018-04-07T12:15:48Z	7	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10702154			2018-04-08T14:20:41Z	CC_BY_NC_4_0	Nicholas Pollock	Nicholas Pollock			2020-03-16T20:25:10.373Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838303696	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10399502	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.085225	-71.198015	186.0						2018-03-24T16:59:00Z	24	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10399502			2018-03-24T21:34:13Z	CC_BY_NC_4_0	John Baur	John Baur			2020-03-16T20:26:24.038Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838303509	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10324462	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		North Carolina			28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.63348	-82.55651							2018-03-15T15:47:00Z	15	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10324462			2018-03-20T13:14:57Z	CC_BY_NC_4_0	ecoexplore_wnc	ecoexplore_wnc			2020-03-16T20:26:15.150Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1838048396	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10784452	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.366963	-71.256585	9.0						2018-04-11T16:22:24Z	11	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10784452			2018-04-11T22:08:12Z	CC_BY_NC_4_0	Victoria	Victoria			2020-03-16T20:26:22.098Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838009029	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10500643	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.695658	-73.878784	52.0						2018-03-27T11:17:00Z	27	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10500643			2018-03-30T02:36:21Z	CC_BY_NC_4_0	catherineklatt	catherineklatt			2020-03-16T20:25:16.226Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1838008886	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10484371	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.84639	-70.680016							2018-03-27T15:15:22Z	27	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10484371			2018-03-29T03:36:44Z	CC_BY_NC_4_0	Dan Horowitz	Dan Horowitz			2020-03-16T20:25:04.272Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1837782187	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2040751	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Vermont			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.554603	-73.301322							2015-09-23T14:21:57Z	23	9	2015	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	2040751			2015-10-03T01:54:32Z	CC_BY_NC_4_0	Erika Mitchell	Erika Mitchell			2020-03-16T20:26:03.738Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1837746376	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10532288	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.072934	-70.207631	15.0						2018-03-18T06:52:00Z	18	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10532288			2018-03-31T20:31:37Z	CC_BY_NC_4_0	kevinemetcalf	kevinemetcalf			2020-03-16T20:26:20.726Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1837095398	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2040756	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Vermont			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.55464	-73.301068							2015-09-23T14:23:35Z	23	9	2015	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	2040756			2015-10-03T01:54:45Z	CC_BY_NC_4_0	Erika Mitchell	Erika Mitchell			2020-03-16T20:25:53.175Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1837083227	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10455489	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.370533	-71.258003	5.0						2018-03-27T14:55:27Z	27	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10455489			2018-03-28T00:09:45Z	CC_BY_NC_4_0	vkord	vkord			2020-03-16T20:26:08.494Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1837078453	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10438919	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.361126	-72.492157							2018-03-16T15:21:07Z	16	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10438919			2018-03-26T22:16:44Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:26:05.151Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1836681708	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5125728	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Maine			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.88005	-69.959782	411.0						2017-02-17T16:30:11Z	17	2	2017	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	5125728			2017-02-17T22:11:37Z	CC_BY_NC_4_0	Richard Joyce	Richard Joyce			2020-03-16T20:24:56.084Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1836677784	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/294879	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Vermont			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.917086	-72.591317	5.0						2013-06-10T10:42:58Z	10	6	2013	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	294879			2013-06-10T22:21:43Z	CC0_1_0	Charlie Hohn	Charlie Hohn			2020-03-16T20:25:03.560Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1836662233	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10327847	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.369219	-71.258189	30.0						2018-03-20T13:51:07Z	20	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10327847			2018-03-22T01:21:54Z	CC_BY_NC_4_0	mreichman	mreichman			2020-03-16T20:26:06.220Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1836659613	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10319358	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.369499	-71.256568							2018-03-19T00:00:00Z	19	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10319358			2018-03-20T01:49:39Z	CC_BY_NC_4_0	lweaver06	lweaver06			2020-03-16T20:25:09.939Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1836607907	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10171141	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.350952	-72.483147							2018-03-10T15:07:02Z	10	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10171141			2018-03-10T20:29:28Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:25:07.183Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1836595387	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10134723	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.7	-74.4	200.0						2018-03-03T00:00:00Z	3	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10134723			2018-03-08T04:00:53Z	CC_BY_NC_4_0	Michael Gochfeld	Michael Gochfeld			2020-03-16T20:26:21.695Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1836589878	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10120448	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Pennsylvania			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.029337	-78.191195	5.0						2018-03-06T16:05:34Z	6	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10120448			2018-03-07T01:42:33Z	CC_BY_NC_4_0	whichchick	whichchick			2020-03-16T20:25:56.435Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1836584127	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10105869	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Hampshire			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.016833	-71.114604	5.0						2018-03-05T17:00:14Z	5	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10105869			2018-03-05T23:34:02Z	CC0_1_0	Charlie Hohn	Charlie Hohn			2020-03-16T20:25:06.333Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1836577788	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10089540	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.384917	-74.431589	188.0						2018-03-04T10:58:00Z	4	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10089540			2018-03-04T21:18:14Z	CC_BY_4_0	John Beetham	John Beetham			2020-03-16T20:26:19.941Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1836575651	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10084522	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Maine			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.782575	-69.729291	5.0						2018-03-04T10:16:38Z	4	3	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	10084522			2018-03-04T15:44:13Z	CC_BY_NC_4_0	Nathan Cross	Nathan Cross			2020-03-16T20:25:05.776Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1831210892	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/9921788	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.434071	-71.198151							2018-02-19T11:39:06Z	19	2	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	9921788			2018-02-19T18:54:05Z	CC0_1_0	Mike Mulqueen	Mike Mulqueen			2020-03-16T20:25:02.628Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
